season,fase,instancia,fecha,hora_inicio,hora_fin,local,visitante,marcador,global,estadio,ciudad,pais,arbitro_principal,arbitros_linea,entrenador_local,entrenador_visitante,planteles,puntuaciones_jugadores,goles_asistencias,cambios,amarillas,rojas,posesion_total,posesion_1T,posesion_2T,faltas_total,faltas_1T,faltas_2T,corners_total,corners_1T,corners_2T
2016-2017,Octavos,Vuelta,15-03-2017,Monaco,Manchester City,3-1,6-6,Stade Louis II,Monaco,Monaco,NULL,Leonardo Jardim,Pep Guardiola,Mbappe 8'; Fabinho 29'; Bakayoko 77'; Sane 71',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Octavos,Ida,21-02-2017,Bayer Leverkusen,Atletico Madrid,2-4,2-8,BayArena,Leverkusen,Alemania,NULL,Tayfun Korkut,Diego Simeone,Bellabi 48'; Savic OG 68'; Saul 17'; Griezmann 25'; Gameiro 59'; Torres 86',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Octavos,Vuelta,15-03-2017,Atletico Madrid,Bayer Leverkusen,0-0,8-2,Vicente Calderon,Madrid,España,NULL,Diego Simeone,Tayfun Korkut,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Octavos,Ida,22-02-2017,Porto,Juventus,0-2,0-3,Estadio do Dragao,Porto,Portugal,NULL,Nuno Espirito Santo,Massimiliano Allegri,Pjaca 72'; Alves 74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Octavos,Vuelta,14-03-2017,Juventus,Porto,1-0,3-0,Juventus Stadium,Turin,Italia,NULL,Massimiliano Allegri,Nuno Espirito Santo,Dybala 42',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Octavos,Ida,22-02-2017,Sevilla,Leicester City,2-1,2-3,Ramon Sanchez Pizjuan,Sevilla,España,NULL,Jorge Sampaoli,Claudio Ranieri,Sarabia 25'; Correa 62'; Vardy 73',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Octavos,Vuelta,14-03-2017,Leicester City,Sevilla,2-0,3-2,King Power Stadium,Leicester,Inglaterra,NULL,Craig Shakespeare,Jorge Sampaoli,Morgan 27'; Albrighton 54',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Ida,11-04-2017,Juventus,Barcelona,3-0,3-0,Juventus Stadium,Turin,Italia,NULL,Massimiliano Allegri,Luis Enrique,Dybala 7'; 22'; Chiellini 55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Vuelta,19-04-2017,Barcelona,Juventus,0-0,0-3,Camp Nou,Barcelona,España,NULL,Luis Enrique,Massimiliano Allegri,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Ida,11-04-2017,Borussia Dortmund,Monaco,2-3,3-6,Signal Iduna Park,Dortmund,Alemania,NULL,Thomas Tuchel,Leonardo Jardim,Dembélé 57'; Kagawa 84'; Mbappe 19'; 79'; Bender OG 35',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Vuelta,19-04-2017,Monaco,Borussia Dortmund,3-1,6-3,Stade Louis II,Monaco,Monaco,NULL,Leonardo Jardim,Thomas Tuchel,Mbappe 3'; Falcao 17'; Germain 81'; Reus 48',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Ida,12-04-2017,Atletico Madrid,Leicester City,1-0,2-1,Vicente Calderon,Madrid,España,NULL,Diego Simeone,Craig Shakespeare,Griezmann 28',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Vuelta,18-04-2017,Leicester City,Atletico Madrid,1-1,1-2,King Power Stadium,Leicester,Inglaterra,NULL,Craig Shakespeare,Diego Simeone,Vardy 61'; Saul 26',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Ida,12-04-2017,Bayern Munich,Real Madrid,1-2,3-6,Allianz Arena,Munich,Alemania,NULL,Carlo Ancelotti,Zinedine Zidane,Vidal 25'; Ronaldo 47'; 77',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Cuartos,Vuelta,18-04-2017,Real Madrid,Bayern Munich,4-2,6-3,Santiago Bernabeu,Madrid,España,NULL,Zinedine Zidane,Carlo Ancelotti,Ronaldo 76'; 105'; 109'; Asensio 112'; Lewandowski 53'; Ramos OG 78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Semifinal,Ida,02-05-2017,Real Madrid,Atletico Madrid,3-0,4-2,Santiago Bernabeu,Madrid,España,NULL,Zinedine Zidane,Diego Simeone,Ronaldo 10'; 73'; 86',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Semifinal,Vuelta,10-05-2017,Atletico Madrid,Real Madrid,2-1,2-4,Vicente Calderon,Madrid,España,NULL,Diego Simeone,Zinedine Zidane,Saul 12'; Griezmann 16'; Isco 42',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Semifinal,Ida,03-05-2017,Monaco,Juventus,0-2,1-4,Stade Louis II,Monaco,Monaco,NULL,Leonardo Jardim,Massimiliano Allegri,Higuain 29'; 59',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Semifinal,Vuelta,09-05-2017,Juventus,Monaco,2-1,4-1,Juventus Stadium,Turin,Italia,NULL,Massimiliano Allegri,Leonardo Jardim,Mandzukic 33'; Alves 44'; Mbappe 69',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016-2017,Final,Final,03-06-2017,Juventus,Real Madrid,1-4,NULL,Millennium Stadium,Cardiff,Gales,NULL,Massimiliano Allegri,Zinedine Zidane,Ronaldo 20'; 64'; Casemiro 61'; Asensio 90'; Mandzukic 27',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,13-02-2018,Juventus,Tottenham,2-2,3-4,Allianz Stadium,Turin,Italia,NULL,Massimiliano Allegri,Mauricio Pochettino,Higuain 2'; 9'; Kane 35'; Eriksen 71',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,07-03-2018,Tottenham,Juventus,1-2,4-3,Wembley,Londres,Inglaterra,NULL,Mauricio Pochettino,Massimiliano Allegri,Son 39'; Higuain 64'; Dybala 67',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,13-02-2018,Basel,Manchester City,0-4,1-5,St. Jakob-Park,Basilea,Suiza,NULL,Raphael Wicky,Pep Guardiola,Gundogan 14'; 53'; Bernardo Silva 18'; Aguero 23',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,07-03-2018,Manchester City,Basel,1-2,5-2,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Raphael Wicky,Jesus 8'; Elyounoussi 17'; Lang 71',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,14-02-2018,Porto,Liverpool,0-5,0-5,Estadio do Dragao,Porto,Portugal,NULL,Sergio Conceicao,Jurgen Klopp,Mane 25'; 53'; 85'; Salah 29'; Firmino 69',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,06-03-2018,Liverpool,Porto,0-0,5-0,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Sergio Conceicao,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,14-02-2018,Real Madrid,PSG,3-1,5-2,Santiago Bernabeu,Madrid,España,NULL,Zinedine Zidane,Unai Emery,Ronaldo 45'; 83'; Marcelo 86'; Rabiot 33',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,06-03-2018,PSG,Real Madrid,1-2,2-5,Parc des Princes,Paris,Francia,NULL,Unai Emery,Zinedine Zidane,Cavani 71'; Ronaldo 51'; Casemiro 80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,20-02-2018,Chelsea,Barcelona,1-1,1-4,Stamford Bridge,Londres,Inglaterra,NULL,Antonio Conte,Ernesto Valverde,Willian 62'; Messi 75',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,14-03-2018,Barcelona,Chelsea,3-0,4-1,Camp Nou,Barcelona,España,NULL,Ernesto Valverde,Antonio Conte,Messi 3'; 63'; Dembele 20',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,20-02-2018,Bayern Munich,Besiktas,5-0,8-1,Allianz Arena,Munich,Alemania,NULL,Jupp Heynckes,Senol Gunes,Muller 43'; 66'; Coman 53'; Lewandowski 79'; 88',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,14-03-2018,Besiktas,Bayern Munich,1-3,1-8,Vodafone Park,Estambul,Turquia,NULL,Senol Gunes,Jupp Heynckes,Vagner Love 59'; Thiago 18'; Gonalons OG 46'; Wagner 84',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,21-02-2018,Shakhtar,Roma,2-1,2-2,Metalist Stadium,Kharkiv,Ucrania,NULL,Paulo Fonseca,Eusebio Di Francesco,Ferreyra 52'; Fred 71'; Under 41',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,13-03-2018,Roma,Shakhtar,1-0,2-2,Stadio Olimpico,Roma,Italia,NULL,Eusebio Di Francesco,Paulo Fonseca,Dzeko 52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Ida,21-02-2018,Sevilla,Manchester United,0-0,1-2,Ramon Sanchez Pizjuan,Sevilla,España,NULL,Vincenzo Montella,Jose Mourinho,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Octavos,Vuelta,13-03-2018,Manchester United,Sevilla,1-2,2-1,Old Trafford,Manchester,Inglaterra,NULL,Jose Mourinho,Vincenzo Montella,Lukaku 84'; Ben Yedder 74'; 78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Ida,03-04-2018,Juventus,Real Madrid,0-3,3-4,Allianz Stadium,Turin,Italia,NULL,Massimiliano Allegri,Zinedine Zidane,Ronaldo 3'; 64'; Marcelo 72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Vuelta,11-04-2018,Real Madrid,Juventus,1-3,4-3,Santiago Bernabeu,Madrid,España,NULL,Zinedine Zidane,Massimiliano Allegri,Ronaldo 90'; Mandzukic 2'; 37'; Matuidi 61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Ida,03-04-2018,Sevilla,Bayern Munich,1-2,1-2,Ramon Sanchez Pizjuan,Sevilla,España,NULL,Vincenzo Montella,Jupp Heynckes,Sarabia 32'; Navas OG 37'; Thiago 68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Vuelta,11-04-2018,Bayern Munich,Sevilla,0-0,2-1,Allianz Arena,Munich,Alemania,NULL,Jupp Heynckes,Vincenzo Montella,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Ida,04-04-2018,Barcelona,Roma,4-1,4-4,Camp Nou,Barcelona,España,NULL,Ernesto Valverde,Eusebio Di Francesco,De Rossi OG 38'; Manolas OG 55'; Pique 59'; Suarez 87'; Dzeko 80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Vuelta,10-04-2018,Roma,Barcelona,3-0,4-4,Stadio Olimpico,Roma,Italia,NULL,Eusebio Di Francesco,Ernesto Valverde,Dzeko 6'; De Rossi 58'; Manolas 82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Ida,04-04-2018,Liverpool,Manchester City,3-0,5-1,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Pep Guardiola,Salah 12'; Oxlade-Chamberlain 21'; Mane 31',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Cuartos,Vuelta,10-04-2018,Manchester City,Liverpool,1-2,1-5,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Jurgen Klopp,Jesus 2'; Salah 56'; Firmino 77',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Semifinal,Ida,24-04-2018,Liverpool,Roma,5-2,7-6,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Eusebio Di Francesco,Salah 36'; 45'; Mane 56'; Firmino 61'; 69'; Dzeko 81'; Perotti 85',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Semifinal,Vuelta,02-05-2018,Roma,Liverpool,4-2,6-7,Stadio Olimpico,Roma,Italia,NULL,Eusebio Di Francesco,Jurgen Klopp,Milner OG 15'; Dzeko 52'; Nainggolan 86'; 90'; Mane 9'; Wijnaldum 25',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Semifinal,Ida,25-04-2018,Bayern Munich,Real Madrid,1-2,3-4,Allianz Arena,Munich,Alemania,NULL,Jupp Heynckes,Zinedine Zidane,Kimmich 28'; Marcelo 44'; Asensio 57',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Semifinal,Vuelta,01-05-2018,Real Madrid,Bayern Munich,2-2,4-3,Santiago Bernabeu,Madrid,España,NULL,Zinedine Zidane,Jupp Heynckes,Benzema 11'; 46'; Kimmich 3'; James 63',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017-2018,Final,Final,26-05-2018,Real Madrid,Liverpool,3-1,NULL,NSC Olimpiyskiy,Kiev,Ucrania,NULL,Zinedine Zidane,Jurgen Klopp,Benzema 51'; Bale 64'; 83'; Mane 55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,12-02-2019,Manchester United,PSG,0-2,3-3,Old Trafford,Manchester,Inglaterra,NULL,Ole Gunnar Solskjaer,Thomas Tuchel,Kimpembe 53'; Mbappe 60',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,06-03-2019,PSG,Manchester United,1-3,3-3,Parc des Princes,Paris,Francia,NULL,Thomas Tuchel,Ole Gunnar Solskjaer,Bernat 12'; Lukaku 2'; 30'; Rashford 94',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,12-02-2019,Roma,Porto,2-1,3-4,Stadio Olimpico,Roma,Italia,NULL,Eusebio Di Francesco,Sergio Conceicao,Zaniolo 70'; 76'; Adrian Lopez 79',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,06-03-2019,Porto,Roma,3-1,4-3,Estadio do Dragao,Porto,Portugal,NULL,Sergio Conceicao,Eusebio Di Francesco,Tiquinho 26'; Marega 52'; Alex Telles 117'; De Rossi 37',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,13-02-2019,Ajax,Real Madrid,1-2,3-5,Johan Cruyff Arena,Amsterdam,Paises Bajos,NULL,Erik ten Hag,Santiago Solari,Ziyech 75'; Benzema 60'; Asensio 87',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,05-03-2019,Real Madrid,Ajax,1-4,3-5,Santiago Bernabeu,Madrid,España,NULL,Santiago Solari,Erik ten Hag,Asensio 70'; Ziyech 7'; Neres 18'; Tadic 62'; Schone 72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,13-02-2019,Tottenham,Borussia Dortmund,3-0,4-0,Wembley,Londres,Inglaterra,NULL,Mauricio Pochettino,Lucien Favre,Son 47'; Vertonghen 83'; Llorente 86',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,05-03-2019,Borussia Dortmund,Tottenham,0-1,0-4,Signal Iduna Park,Dortmund,Alemania,NULL,Lucien Favre,Mauricio Pochettino,Kane 49',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,19-02-2019,Lyon,Barcelona,0-0,1-5,Groupama Stadium,Lyon,Francia,NULL,Bruno Genesio,Ernesto Valverde,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,13-03-2019,Barcelona,Lyon,5-1,5-1,Camp Nou,Barcelona,España,NULL,Ernesto Valverde,Bruno Genesio,Messi 17'; 78'; Coutinho 31'; Pique 81'; Dembele 86'; Tousart 58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,19-02-2019,Liverpool,Bayern Munich,0-0,3-1,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Niko Kovac,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,13-03-2019,Bayern Munich,Liverpool,1-3,1-3,Allianz Arena,Munich,Alemania,NULL,Niko Kovac,Jurgen Klopp,Mane 26'; 84'; Van Dijk 69'; Matip OG 39',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,20-02-2019,Atletico Madrid,Juventus,2-0,2-3,Wanda Metropolitano,Madrid,España,NULL,Diego Simeone,Massimiliano Allegri,Gimenez 78'; Godin 83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,12-03-2019,Juventus,Atletico Madrid,3-0,3-2,Juventus Stadium,Turin,Italia,NULL,Massimiliano Allegri,Diego Simeone,Ronaldo 27'; 48'; 86',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Ida,20-02-2019,Schalke 04,Manchester City,2-3,3-10,Veltins-Arena,Gelsenkirchen,Alemania,NULL,Domenico Tedesco,Pep Guardiola,Bentaleb 38'; 45'; Aguero 18'; Sane 85'; Sterling 90',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Octavos,Vuelta,12-03-2019,Manchester City,Schalke 04,7-0,10-2,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Domenico Tedesco,Aguero 35'; 38'; Sane 42'; Sterling 56'; Silva 71'; Foden 78'; Jesus 84',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Ida,09-04-2019,Liverpool,Porto,2-0,6-1,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Sergio Conceicao,Keita 5'; Firmino 26',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Vuelta,17-04-2019,Porto,Liverpool,1-4,1-6,Estadio do Dragao,Porto,Portugal,NULL,Sergio Conceicao,Jurgen Klopp,Mane 26'; Salah 65'; Firmino 77'; Van Dijk 84'; Militao 69',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Ida,09-04-2019,Tottenham,Manchester City,1-0,4-4,Tottenham Hotspur Stadium,Londres,Inglaterra,NULL,Mauricio Pochettino,Pep Guardiola,Son 78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Vuelta,17-04-2019,Manchester City,Tottenham,4-3,4-4,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Mauricio Pochettino,Sterling 4'; 21'; Aguero 59'; Bernardo Silva 11'; Son 7'; 10'; Llorente 73',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Ida,10-04-2019,Ajax,Juventus,1-1,3-2,Johan Cruyff Arena,Amsterdam,Paises Bajos,NULL,Erik ten Hag,Massimiliano Allegri,Neres 46'; Ronaldo 45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Vuelta,16-04-2019,Juventus,Ajax,1-2,2-3,Juventus Stadium,Turin,Italia,NULL,Massimiliano Allegri,Erik ten Hag,Ronaldo 28'; Van de Beek 34'; De Ligt 67',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Ida,10-04-2019,Manchester United,Barcelona,0-1,0-4,Old Trafford,Manchester,Inglaterra,NULL,Ole Gunnar Solskjaer,Ernesto Valverde,Shaw OG 12',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Cuartos,Vuelta,16-04-2019,Barcelona,Manchester United,3-0,4-0,Camp Nou,Barcelona,España,NULL,Ernesto Valverde,Ole Gunnar Solskjaer,Messi 16'; 20'; Coutinho 61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Semifinal,Ida,30-04-2019,Tottenham,Ajax,0-1,3-3,Tottenham Hotspur Stadium,Londres,Inglaterra,NULL,Mauricio Pochettino,Erik ten Hag,Van de Beek 15',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Semifinal,Vuelta,08-05-2019,Ajax,Tottenham,2-3,3-3,Johan Cruyff Arena,Amsterdam,Paises Bajos,NULL,Erik ten Hag,Mauricio Pochettino,De Ligt 5'; Ziyech 35'; Lucas Moura 55'; 59'; 96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Semifinal,Ida,01-05-2019,Barcelona,Liverpool,3-0,3-4,Camp Nou,Barcelona,España,NULL,Ernesto Valverde,Jurgen Klopp,Suarez 26'; Messi 75'; 82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Semifinal,Vuelta,07-05-2019,Liverpool,Barcelona,4-0,4-3,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Ernesto Valverde,Origi 7'; Wijnaldum 54'; 56'; Origi 79',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-2019,Final,Final,01-06-2019,Tottenham,Liverpool,0-2,NULL,Wanda Metropolitano,Madrid,España,NULL,Mauricio Pochettino,Jurgen Klopp,Salah 2'; Origi 87',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Ida,18-02-2020,Atletico Madrid,Liverpool,1-0,4-2,Wanda Metropolitano,Madrid,España,NULL,Diego Simeone,Jurgen Klopp,Saul 4',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,11-03-2020,Liverpool,Atletico Madrid,2-3,2-4,Anfield,Liverpool,Inglaterra,NULL,Jurgen Klopp,Diego Simeone,Wijnaldum 43'; Firmino 94'; Llorente 97'; 105'; Morata 120',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Ida,19-02-2020,Borussia Dortmund,PSG,2-1,2-3,Signal Iduna Park,Dortmund,Alemania,NULL,Lucien Favre,Thomas Tuchel,Haaland 69'; 77'; Neymar 75',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,11-03-2020,PSG,Borussia Dortmund,2-0,3-2,Parc des Princes,Paris,Francia,NULL,Thomas Tuchel,Lucien Favre,Neymar 28'; Bernat 45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Ida,25-02-2020,Real Madrid,Manchester City,1-2,2-4,Santiago Bernabeu,Madrid,España,NULL,Zinedine Zidane,Pep Guardiola,Isco 60'; Jesus 78'; De Bruyne 83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,07-08-2020,Manchester City,Real Madrid,2-1,4-2,Etihad Stadium,Manchester,Inglaterra,NULL,Pep Guardiola,Zinedine Zidane,Sterling 9'; Jesus 68'; Benzema 28',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Ida,25-02-2020,Lyon,Juventus,1-0,2-2,Groupama Stadium,Lyon,Francia,NULL,Rudi Garcia,Maurizio Sarri,Tousart 31',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,07-08-2020,Juventus,Lyon,2-1,2-2,Allianz Stadium,Turin,Italia,NULL,Maurizio Sarri,Rudi Garcia,Ronaldo 43'; 60'; Depay 12',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Ida,26-02-2020,Tottenham,RB Leipzig,0-1,0-4,Tottenham Hotspur Stadium,Londres,Inglaterra,NULL,Jose Mourinho,Julian Nagelsmann,Werner 58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,10-03-2020,RB Leipzig,Tottenham,3-0,4-0,Red Bull Arena,Leipzig,Alemania,NULL,Julian Nagelsmann,Jose Mourinho,Sabitzer 10'; 21'; Forsberg 87',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Ida,18-02-2020,Atalanta,Valencia,4-1,8-4,San Siro,Milán,Italia,NULL,Gian Piero Gasperini,Albert Celades,Hateboer 16'; 62'; Ilicic 42'; Freuler 57'; Cheryshev 66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-2020,Octavos,Vuelta,10-03-2020,Valencia,Atalanta,3-4,4-8,Mestalla,Valencia,España,NULL,Albert Celades,Gian Piero Gasperini,Gameiro 21'; 51'; Torres 67'; Ilicic 3'; 43'; 71'; 82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
