player_id,match_id,minutes_played,goals,assists,shots,shots_on_target,shots_off_target,shots_blocked,passes_completed,passes_attempted,pass_accuracy,crosses_completed,crosses_attempted,dribbles,offsides,tackles,tackles_won,tackles_lost,interceptions,clearances,fouls_committed,fouls_suffered,yellow_cards,red_cards,distance_covered,top_speed,team_id,touches,expected_threat_total,vaep_rating,expected_assists,progressive_pass_dist,defensive_action_height,pressing_intensity,acwr_index,metabolic_power,foul_severity_index,possession_involvement
player_7a260dd7805a,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_813ffd06e403,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_46cb40011cbb,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_d9a69b2acca9,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_8a4f22f428c0,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_41f9dce758ac,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_699dd713aade,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_0a8911b92dd7,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_08a1e6a69c66,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_8664911306cb,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_fbe82ec72c3b,46.3481,NULL,NULL,3.400014,NULL,NULL,0.104363,NULL,NULL,1.0112,NULL
player_24667ee921c3,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_df86b70da7cf,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_8ecc3aa3b0c4,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_564989cf9096,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_9fea623a8193,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_320b3a59a649,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_0aa96c5743f9,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_b496e8183dce,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_4d9edf726eac,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_3efa052bbed3,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_70080aa08b4f,match_52b34118225c,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_a79ec224e3c3,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_995bf053c469,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_ff035f36cd26,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_ec5ca2f84145,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_70fa7d2016cc,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_7b7c5d6198b0,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_58fb1ff8cdc3,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_aa3ab7f817d7,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_8a9cfe3e14b2,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_533004a67efe,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_ddc595d072d4,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_10b53d95e2d3,46.3481,NULL,NULL,3.400014,NULL,NULL,0.118758,NULL,NULL,1.0112,NULL
player_81d6b862b661,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_d8c5a555e13b,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_ef39afbc9717,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_9d2fdd36e488,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_d8dbed86e211,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_f64679a0029f,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_e80e8e281750,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_099a4df3a019,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_daec7b9f8cf9,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_f111b551b972,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_a055d3e58c07,match_a6f96b37d720,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.061179,NULL,NULL,1.0112,NULL
player_81d6b862b661,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_d8c5a555e13b,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_ef39afbc9717,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_9d2fdd36e488,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_d8dbed86e211,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_f64679a0029f,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_099a4df3a019,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_e80e8e281750,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_f070f8e348b8,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_f111b551b972,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_a055d3e58c07,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_005131c0e2cb,46.3481,NULL,NULL,3.400014,NULL,NULL,0.111561,NULL,NULL,1.0112,NULL
player_66bfcb099efb,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_df86b70da7cf,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_8ecc3aa3b0c4,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_564989cf9096,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_9fea623a8193,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_320b3a59a649,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_0aa96c5743f9,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_b496e8183dce,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_4d9edf726eac,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_3efa052bbed3,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_70080aa08b4f,match_959c18d64a9e,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_8fe1c826dd62,46.3481,NULL,NULL,3.400014,NULL,NULL,NULL,NULL,NULL,1.0112,NULL
player_b339b52348fc,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
player_f493509e97cf,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
player_d2567d49a302,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
player_bd974787ed78,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
player_589d8d0229d9,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
player_2a7a67917f74,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
player_042b8f6f1523,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
player_e6fc2b934f4b,match_e28916153d82,90.0,0.0,0.0,1.0,0.1682,0.8318,NULL,34.0,40.8018,0.8333,NULL,NULL,NULL,NULL,1.0,NULL,NULL,3.5463,NULL,1.0112,NULL,0.0,0.0,NULL,NULL,team_dea56e47f1c6,46.3481,NULL,NULL,3.400014,NULL,NULL,0.08637,NULL,NULL,1.0112,NULL
